#  ___  _____  _____  __  __  ____  
# |_ _||_   _|| ____||  \/  |/ ___| 
#  | |   | |  |  _|  | |\/| |\___ \ 
#  | |   | |  | |___ | |  | | ___) |
# |___|  |_|  |_____||_|  |_||____/ 

* Monster Candy
* Croquet Roll 
* Stick
 item_name_4, Bandage 
 obj_papdate_1095, I FEEL JUST THESAME AS BEFORE. 
 obj_papdate_1096, AND INSTEAD, BYDATING YOU... 
 obj_papdate_1097, I HAVE ONLY DRAWNYOU DEEPER... 
 obj_papdate_1098, \E6INTO YOUR INTENSELOVE FOR ME! 
 obj_papdate_1099, \E5A DARK PRISON OFPASSION, WITH NOESCAPE. 
 obj_papdate_1100, HOW COULD I HAVEDONE THIS TO MYDEAR FRIEND...? 
 obj_papdate_1101, ... 
 obj_papdate_1102, \E6NO! WAIT!THAT'S WRONG! 
 obj_papdate_1103, I CAN'T FAIL ATANYTHING!!! 
 obj_papdate_1104, HUMAN!!!I'LL HELP YOUTHROUGH THESETRYING TIMES!!! 
 obj_papdate_1105, I'LL KEEP BEINGYOUR COOLFRIEND... 
 obj_papdate_1106, \E8AND ACT LIKE THISALL NEVERHAPPENED. 
 obj_papdate_1107, AFTER ALL, YOUARE VERY GREAT. 
 obj_papdate_1108, \E5IT WOULD BETRAGIC TO LOSEYOUR FRIENDSHIP. 
 obj_papdate_1109, SO PLEASE.... 
 obj_papdate_1110, \E5DON'T CRY BECAUSEI WON'T KISS YOU. 
 obj_papdate_1111, \E4BECAUSE, I DON'TEVEN HAVE LIPS. 
 obj_papdate_1112, AND HEY, SOMEDAY,YOU'LL FINDSOMEONE ASGREAT AS ME. 
 obj_papdate_1113, \E8WELL, NO.THAT'S NOT TRUE. 
 obj_papdate_1114, BUT I'LL HELP YOUSETTLE FORSECOND BEST!!! 
 obj_papdate_1115, NYEH HEH HEHHEH HEH!!! 
 obj_papdate_1121, \E8HMM... 
 obj_papdate_1122, WELL, I'M FLATTEREDYOU CARE SO MUCH. 
 obj_papdate_1123, \E4BUT MAYBE COOLIT A LITTLE BIT...? 
 obj_papdate_1124, YOU ARE A VERYNICE PERSON. 
 obj_papdate_1125, I'M GLAD WE'REFRIENDS. 
 obj_papdate_1126, \E8BUT, I THINK YOUCAN REACH YOURMAX POTENTIAL,,, 
 obj_papdate_1127, IF YOU LIVE MOREFOR YOUR OWN SAKE,RATHER THAN JUSTFOR MINE. 
 obj_papdate_1128, \E8HMMM... 
 obj_papdate_1129, HEY, I KNOW THESOLUTION!!! 
 obj_papdate_1130, YOU SHOULD HANGOUT WITH MY BOSS,UNDYNE!!! 
 obj_papdate_1131, I THINK IF YOUSPREAD YOUR FRIEND-ENERGY OUT MORE... 
 obj_papdate_1132, YOU'LL HAVE A MOREHEALTHY LIFESTYLE. 
 obj_papdate_1133, YEAH!!!LET'S BE FRIENDSWITH UNDYNE!!! 
 obj_papdate_1134, NYEH HEH HEHHEH HEH!!! 
 obj_papdate_1175, OH, AND IF YOUEVER NEED TOREACH ME... 
 obj_papdate_1176, \XHERE'S MY \RPHONENUMBER\X. 
 obj_papdate_1177, YOU CAN CALLME ANY TIME! 
 obj_papdate_1178, \E4PLATONICALLY. 
 obj_papdate_1179, WELL, GOTTA GO!NYEH HEH HEH! 
 obj_papfridge_71, AH-HA!INTERESTED INMY FOOD MUSEUM? 
 obj_papfridge_72, PLEASE.PERUSE MYCULINARY ARTSHOW. 
 obj_papfridge_73, \TS \F0 \T0  
 obj_papfridge_74,  Half of the fridge is  filled with containers  all labelled  + '' + spaghetti. + '' +  
 obj_papfridge_75,  The other half contains  nothing but an empty  bag of chips. 
 obj_papfridge_77, GREAT FRIDGE,ISN'T IT? 
 obj_papfridge_81,  Half of the fridge is  filled with containers  all labelled  + '' + spaghetti. + '' +  
 obj_papfridge_82,  The other half contains  nothing but an empty  bag of chips. 
 obj_paphouse_entrance_91,  It's locked. 
 obj_paphouse_entrance_96, WOW, YOU'RE SOEAGER TO DATEME... 
 obj_paphouse_entrance_97, WOW, YOU'RE SOEAGER TO HANGOUT... 
 obj_paphouse_entrance_98, YOU'RE TRYING TOGO INTO MY HOUSEWITHOUT ME! 
 obj_paphouse_entrance_99, THAT'S REALLYWEIRD!!! 
 obj_paphouse_entrance_103,  It's unlocked. 
 obj_papmailbox_74, HOW NICE OF YOUTO CHECK MY MAILFOR ME. 
 obj_papmailbox_75, \E3WAIT, NO.THAT'S VERYSTRANGE. 
 obj_papmailbox_78, \E3STOP LOOKING INMY EMPTYMAILBOX. 
 obj_papmailbox_79, THAT'S MYEMPTINESS, NOTYOURS. 
 obj_papmailbox_96,  Oh my god! The letter's not  to PAPYRUS!!! 
 obj_papmailbox_98, YEAH, UNDYNE'SGOT A POINT! 
 obj_papmailbox_99, WHY DIDN'T SHEWRITE A LETTERTO ME INSTEAD? 
 obj_papmailbox_101,  Fine, you want a  letter!? 
 obj_papmailbox_102,  I'll give you a  letter!!! 
 obj_papmailbox_103, \E6 YOU GET AN  + '' + F + '' + ! 
 obj_papmailbox_105, OH NO!!! 
 obj_papmailbox_106, \E3WHAT'S THE FFOR? 
 obj_papmailbox_108,  Friendship!!! 
 obj_papsink_100, IMPRESSED?I INCREASED THEHEIGHT OF MY SINK. 
 obj_papsink_101, NOW I CAN FIT MOREBONES UNDER IT!TAKE A LOOKSY! 
 obj_papsink_106, FORGET IT. 
 obj_papsink_111,  This sink is so tall, you  can't even wash your  hands... 
 obj_papsink_234, WHAT!?!? 
 obj_papsink_244, CATCH THATMEDDLING CANINE! 
 obj_papsink_284, CURSES!!! 
 obj_papsink_313, SANS! 
 obj_papsink_314, STOP PLAGUING MYLIFE WITH INCIDENTALMUSIC!!! 
 obj_papstove_71,  There's an empty pie tin  inside the stove. 
 obj_papstove_75, MY BROTHER ALWAYSGOES OUT TO EAT.BUT... 
 obj_papstove_76, \E3RECENTLY, HE TRIED'BAKING' SOMETHING. 
 obj_papstove_77, IT WAS LIKE...A QUICHE. 
 obj_papstove_78, BUT FILLED WITH ASUGARY, NON-EGGSUBSTANCE. 
 obj_papstove_79, HOW ABSURD! 
 obj_papstove_82,  There's an empty pie tin  inside the stove. 
 obj_paptrash_68,  You visited the trash  can. 
 obj_paptrash_72, THAT'S THE TRASHCAN. 
 obj_paptrash_73, FEEL FREE TO VISITIT ANY TIME. 
 obj_paptv_152, OOH, IT'S MYFAVORITEGAME-SHOW! 
 obj_paptv_153, \TS \F0 \T0  
 obj_paptv_154,  It says  + '' + STAY TUNED FOR  A NEW PROGRAM - MTT. + '' +  
 obj_paptv_156, WHAT!!!IT'S USUALLYBETTER THAN THIS! 
 obj_paptv_157, THIS IS JUSTA BAD EPISODE!!!DON'T JUDGE ME!!! 
 obj_paptv_159,  It says  + '' + STAY TUNED FOR  A NEW PROGRAM - MTT. + '' +  
 obj_paptv_160,  It says  + '' + STAY TUNED FOR  A NEW PROGRAM - MTT. + '' +  
 obj_papyrus1_407, SO, AS IWAS SAYINGABOUT UNDYNE, 
 obj_papyrus1_411, SO SANS!WHEN'S THE HUMANSHOWING UP??? 
 obj_papyrus1_412, \E3I WANT TO LOOKMY SUNDAY BEST... 
 obj_papyrus1_413, OR AT LEAST MYTUESDAYPRETTY-GOOD. 
 obj_papyrus1_415,  don't you only have  one outfit? 
 obj_papyrus1_417, YEAH, BUT I COULDSTYLE MY HAIR! 
 obj_papyrus1_419,  oh. right. good idea. 
 obj_papyrus1_420,  say, why don't you  look over there? 
 obj_papyrus1_443, SANS!!OH MY GOD!!IS THAT... 
 obj_papyrus1_444, A HUMAN!?!?!??!?! 
 obj_papyrus1_453, SANS!!OH MY GOD!!IS THAT... 
 obj_papyrus1_454, A HUMAN!?!?!??!?! 
 obj_papyrus1_455, AND IT LOOKS SOFAMILIAR...!!! 
 obj_papyrus1_459, SANS!!!OH MY GOD!!!! 
 obj_papyrus1_460, \E3I'M DIZZY.WHAT AM I LOOKINGAT? 
 obj_papyrus1_462,  behold. 
 obj_papyrus1_496,  uhhhh... 
 obj_papyrus1_497,  actually, i think that's  a rock. 
 obj_papyrus1_500,  uhhhh... i think it looks  familiar... 
 obj_papyrus1_501,  because it's a rock? 
 obj_papyrus1_509, OH MY GOD!!! 
 obj_papyrus1_532, OH. 
 obj_papyrus1_534, WHY ARE YOUTELLING ME TOLOOK AT A ROCK. 
 obj_papyrus1_547,  hey, what's that in  front of the rock? 
 obj_papyrus1_567, OH MY GOD!!! 
 obj_papyrus1_579, IS... IS THATA HUMAN 
 obj_papyrus1_581, I HAVE NO IDEAWHAT THAT IS. 
 obj_papyrus1_592, yes 
 obj_papyrus1_594,  well. it's not a rock. 
 obj_papyrus1_607, OH MY GOD!!! 
 obj_papyrus1_608, SANS!I FINALLYDID IT!! 
 obj_papyrus1_609, UNDYNE WILL... 
 obj_papyrus1_610, I'M GONNA... 
 obj_papyrus1_611, I'LL BE SO... 
 obj_papyrus1_612, POPULAR!!!POPULAR!!!POPULAR!!! 
 obj_papyrus1_613, \E3...'AHEM' 
 obj_papyrus1_614, HUMAN! YOUSHALL NOT PASSTHIS AREA! 
 obj_papyrus1_615, I, THE GREATPAPYRUS, WILLSTOP YOU!!! 
 obj_papyrus1_616, I WILL THENCAPTURE YOU! 
 obj_papyrus1_617, YOU WILL BEDELIVERED TOTHE CAPITAL! 
 obj_papyrus1_618, THEN...THEN!!! 
 obj_papyrus1_619, \E3I'M NOT SUREWHAT'S NEXT. 
 obj_papyrus1_620, IN ANY CASE! 
 obj_papyrus1_621, CONTINUE...ONLY IF YOUDARE!!! 
 obj_papyrus1_624, \E3NOT A ROCK...? 
 obj_papyrus1_625, OH NO!!!BY PROCESS OFELIMINATION!!! 
 obj_papyrus1_626, THAT MEANS IT'SA HUMAN!!! 
 obj_papyrus1_627, \E3AHEM!!HUMAN!! 
 obj_papyrus1_628, \E4PREPARE YOURSELF!!FOR HIGH JINKS!FOR LOW JINKS! 
 obj_papyrus1_629, DANGERS!PUZZLES!CAPERS! JAPERS! 
 obj_papyrus1_630, BEING CAPTURED!!AND OTHER SORTS OFFUN ACTIVITIES. 
 obj_papyrus1_631, REFRESHMENTS WILLBE PROVIDED... 
 obj_papyrus1_632, IF YOU DARE! 
 obj_papyrus1_647, NYEH HEH HEHHEH HEH HEHHEH HEH!!! 
 obj_papyrus1_667,  well, that went well. 
 obj_papyrus1_668,  don't sweat it, kid. 
 obj_papyrus1_669,  i'll keep an eyesocket  out for ya. 
 obj_papyrus1_672,  ... and you don't even  bat an eye, huh? 
 obj_papyrus2_201, YOU'RE SOLAZY!! 
 obj_papyrus2_202, YOU WERENAPPINGALL NIGHT!! 
 obj_papyrus2_204,  i think that's called... 
 obj_papyrus2_205,  sleeping. 
 obj_papyrus2_207, EXCUSES,EXCUSES! 
 obj_papyrus2_213, REALLY THOUGH!!!THAT HUMAN!!! 
 obj_papyrus2_214, DO I KNOW THATPERSON??? 
 obj_papyrus2_216,  do you not know... 
 obj_papyrus2_217,  who you know? 
 obj_papyrus2_219, PBPBPPBPT!! 
 obj_papyrus2_220, OF COURSE I KNOWWHO I KNOW!! 
 obj_papyrus2_221, I WANTED TO KNOW IFYOU KNOW... 
 obj_papyrus2_222, I KNOW WHO I KNOWAS MUCH AS I KNOWI KNOW WHO I KNOW! 
 obj_papyrus2_223, ...YOU KNOW? 
 obj_papyrus2_256, OH-HO!THE HUMANARRIVES! 
 obj_papyrus2_259, OH-HO!SPEAK OF THE DEVIL! 
 obj_papyrus2_261, IN ORDER TOSTOP YOU... 
 obj_papyrus2_262, MY BROTHER ANDI HAVE CREATEDSOME PUZZLES! 
 obj_papyrus2_263, I THINK YOUWILL FINDTHIS ONE... 
 obj_papyrus2_264, QUITESHOCKING!!! 
 obj_papyrus2_265, FOR YOU SEE,THIS IS THEINVISIBLE... 
 obj_papyrus2_266, ELECTRICITYMAZE!!! 
 obj_papyrus2_267, WHEN YOU TOUCHTHE WALLS OFTHIS MAZE, 
 obj_papyrus2_268, THIS ORB WILLADMINISTER AHEARTY ZAP! 
 obj_papyrus2_269, SOUND LIKEFUN??? 
 obj_papyrus2_270, BECAUSE! 
 obj_papyrus2_271, THE AMOUNT OFFUN YOU WILLPROBABLY HAVE, 
 obj_papyrus2_272, \E3IS ACTUALLYRATHER SMALLI THINK. 
 obj_papyrus2_273, OK, YOU CANGO AHEAD NOW. 
 obj_papyrus2_334, SANS!!!WHAT DID YOUDO?!?! 
 obj_papyrus2_347,  i think the human  has to hold the orb. 
 obj_papyrus2_359, OH, OKAY. 
 obj_papyrus2_396, HOLD THIS PLEASE! 
 obj_papyrus2_430, OKAY, TRY NOW! 
 obj_papyrus2_452, INCREDIBLE!!YOU SLIPPERYSNAIL!! 
 obj_papyrus2_453, \E3YOU SOLVED ITSO EASILY...TOO EASILY! 
 obj_papyrus2_454, HOWEVER!! 
 obj_papyrus2_455, THE NEXTPUZZLE WILLNOT BE EASY! 
 obj_papyrus2_456, IT IS DESIGNEDBY MY BROTHER,SANS! 
 obj_papyrus2_457, YOU WILLSURELY BECONFOUNDED! 
 obj_papyrus2_458, I KNOW I AM! 
 obj_papyrus2_459, NYEH HEH HEHHEH HEH!! 
 obj_papyrus2_506, OH-HO!THE HUMANARRIVES! 
 obj_papyrus2_507, IN ORDER TOSTOP YOU... 
 obj_papyrus2_508, MY BROTHER ANDI HAVE CREATEDSOME PUZZLES! 
 obj_papyrus2_509, I THINK YOUWILL FINDTHIS ONE... 
 obj_papyrus2_510, QUITESHOCKING!!! 
 obj_papyrus2_511, \E5FOR YOU SEE,THIS IS...THE, INVISIBLE... 
 obj_papyrus2_552, \E5UHHHHHHH...? 
 obj_papyrus2_553, \E3HMMM... YOU MUSTBE HAVINGCULTURE SHOCK. 
 obj_papyrus2_554, YOU SEE, WHERE ICOME FROM, IT'SA LOVING TRADITION. 
 obj_papyrus2_555, TO SUFFER THROUGHHORRIBLE PUZZLESFOR NO REASON. 
 obj_papyrus2_556, \E5SO, UH, JUSTWALK BACK THERE,AND... 
 obj_papyrus2_557, ... 
 obj_papyrus2_601, \E3SIGH... 
 obj_papyrus2_602, \E3WHY COULDN'T WE GETA HUMAN THAT LIKESPUZZLES??? 
 obj_papyrus3_177, HUMAN!!!I HOPE YOU'REREADY FOR... 
 obj_papyrus3_200, SANS!!WHERE'S THEPUZZLE!!! 
 obj_papyrus3_202,  it's right there. on the ground. 
 obj_papyrus3_203,  trust me. there's no way they can  get past this one. 
 obj_papyrus3_206,  trust me. there's no way they'll  skip this one. 
 obj_papyrus3_245, WHAT THE HECK!!!THEY DIDN'T SKIPIT!?!? 
 obj_papyrus3_247,  i'm tellin' ya. everyone likes word  searches. 
 obj_papyrus3_249, OH MY GOD!!! 
 obj_papyrus3_250, I CAN'T WORK INTHIS ENVIRONMENT!! 
 obj_papyrus3_254, SANS!!!THAT DID NOTHING!!! 
 obj_papyrus3_256,  whoops. 
 obj_papyrus3_257,  knew i should have  put down junior jumble  instead. 
 obj_papyrus3_259, WHAT?!?JUNIOR JUMBLE!? 
 obj_papyrus3_260, FINALLY, SOMETHINGWE CAN BOTHAGREE ON. 
 obj_papyrus4_209, HEY! 
 obj_papyrus4_210, IT'S THE HUMAN! 
 obj_papyrus4_211, YOU'RE GONNALOVE THISPUZZLE! 
 obj_papyrus4_212, IT WAS MADEBY THE GREAT... 
 obj_papyrus4_405, \E3... ARE YOUSERIOUS? 
 obj_papyrus4_406, SANS!!!HELP!!! 
 obj_papyrus4_407, THEY KEEP WALKINGTHROUGH MY PUZZLES! 
 obj_papyrus4_408, \E3THEY'RE SUPPOSEDTO LET MEEXPLAIN THEM. 
 obj_papyrus4_409, THEN THREATEN ANDBAFFLE THEM WITHDANGEROUS JAPES. 
 obj_papyrus4_411,  well, maybe they  don't like japes. 
 obj_papyrus4_413, EVERYONE LIKESJAPES!!! 
 obj_papyrus4_415,  what about undyne? doesn't she hate  puzzles? 
 obj_papyrus4_417, SHE HATES PUZZLES.BUT SHE LOVESJAPES. 
 obj_papyrus4_419,  that makes sense. 
 obj_papyrus4_421, HUMAN!!WHAT DO YOUTHINK!? 
 obj_papyrus4_422, PUZZLES OR JAPES? 
 obj_papyrus4_423, ... 
 obj_papyrus4_424, \E3... 
 obj_papyrus4_425, OKAY, THIS ISNORMALLY THEPART. 
 obj_papyrus4_426, WHERE YOU EITHERAGREE OR DISAGREE. 
 obj_papyrus4_427, AND DEPENDING ONYOUR ANSWER. 
 obj_papyrus4_428, WE SAY SOMETHINGGREAT IN RESPONSE. 
 obj_papyrus4_429, \E3... 
 obj_papyrus4_430, HERE, WHY DON'TYOU DO THISPUZZLE YOURSELF. 
 obj_papyrus5_209, HUMAN! 
 obj_papyrus5_210, \E3HMMM...HOW DO I SAYTHIS... 
 obj_papyrus5_211, YOU WERE TAKING ALONG TIME TOARRIVE, SO... 
 obj_papyrus5_212, I DECIDED TOIMPROVE THISPUZZLE... 
 obj_papyrus5_213, BY ARRANGING THESNOW TO LOOK MORELIKE MY FACE. 
 obj_papyrus5_214, \E3UNFORTUNATELY,THE SNOW FROZETO THE GROUND. 
 obj_papyrus5_215, NOW THE SOLUTIONIS DIFFERENT! 
 obj_papyrus5_216, AND,AS USUAL, MYLAZY BROTHER ISNOWHERE AROUND. 
 obj_papyrus5_217, \E3I SUPPOSE WHATI AM SAYINGIS... 
 obj_papyrus5_218, WORRY NOT, HUMAN! 
 obj_papyrus5_219, I, THE GREATPAPYRUS, WILL SOLVETHIS CONUNDRUM! 
 obj_papyrus5_220, THEN WE CAN BOTHPROCEED! 
 obj_papyrus5_221, MEANWHILE, FEELFREE TO TRY THEPUZZLE YOURSELF! 
 obj_papyrus5_222, I'LL TRY NOT TOGIVE AWAY THEANSWER!!! 
 obj_papyrus5_281, WOW!!!YOU SOLVED IT!! 
 obj_papyrus5_282, AND YOU DID ITALL WITHOUT MYHELP... 
 obj_papyrus5_283, MY ADVICE HELPED!IT REALLY HELPEDYOU!! 
 obj_papyrus5_289, INCREDIBLE!I'M IMPRESSED!! 
 obj_papyrus5_290, YOU MUST CAREABOUT PUZZLESLIKE I DO! 
 obj_papyrus5_291, WELL, I'M SUREYOU'LL LOVE THENEXT PUZZLE THEN! 
 obj_papyrus5_292, IT MIGHT EVENBE TOO EASY FORYOU!! 
 obj_papyrus5_293, NYEH!HEH HEH!HEHEHEH!!! 
 obj_papyrus6_138, HUMAN! 
 obj_papyrus7_156, HUMAN! 
 obj_papyrus7_157, THIS IS YOUR FINALAND MOST DANGEROUSCHALLENGE! 
 obj_papyrus7_158, BEHOLD!THE GAUNTLET OFDEADLY TERROR! 
 obj_papyrus7_194, WHEN I SAY THEWORD, IT WILLFULLY ACTIVATE!!! 
 obj_papyrus7_195, CANNONS WILL FIRE!SPIKES WILL SWING!BLADES WILL SLICE! 
 obj_papyrus7_196, EACH PART WILLSWING VIOLENTLYUP AND DOWN! 
 obj_papyrus7_197, ONLY THE TINIESTCHANCE OF VICTORYWILL REMAIN!!! 
 obj_papyrus7_198, ARE YOU READY!? 
 obj_papyrus7_199, BECAUSE! 
 obj_papyrus7_200, I! 
 obj_papyrus7_201, AM! 
 obj_papyrus7_202, ABOUT! 
 obj_papyrus7_203, TO DO IT! 
 obj_papyrus7_221,   
 obj_papyrus7_222,  well? what's the holdup? 
 obj_papyrus7_224, HOLDUP!?WHAT HOLDUP!? 
 obj_papyrus7_225, I'M...I'M ABOUT TOACTIVATE IT NOW! 
 obj_papyrus7_244,   
 obj_papyrus7_245,  that, uh, doesn't look  very activated. 
 obj_papyrus7_247, WELL!!! 
 obj_papyrus7_248, THIS CHALLENGE!!! 
 obj_papyrus7_249, \E3IT SEEMS... 
 obj_papyrus7_250, MAYBE... TOO EASYTO DEFEAT THEHUMAN WITH. 
 obj_papyrus7_251, YEAH!WE CAN'T USETHIS ONE!!! 
 obj_papyrus7_252, I AM A SKELETONWITH STANDARDS!!! 
 obj_papyrus7_253, MY PUZZLES AREVERY FAIR! 
 obj_papyrus7_254, AND MY TRAPS AREEXPERTLY COOKED! 
 obj_papyrus7_255, BUT THIS METHODIS TOO DIRECT!NO CLASS AT ALL! 
 obj_papyrus7_256, AWAY IT GOES! 
 obj_papyrus7_260, WELL!!! 
 obj_papyrus7_261, \E3... THEY'RE PROBABLYGOING TO WALKTHROUGH IT. 
 obj_papyrus7_262, AND IT WON'T BEANY FUN AT ALL. 
 obj_papyrus7_264,  hmmm... so this human thing  was a bust, huh? 
 obj_papyrus7_266, WELL. I MEAN.I'M EXCITED TOCAPTURE THEM. 
 obj_papyrus7_267, SO I'LL BECOMEA FAMOUS ROYALGUARDSMAN!!! 
 obj_papyrus7_268, \E3BUT ALL THE TIMEI PUT INTO THESEPUZZLES... 
 obj_papyrus7_269, IT'S KIND OF LIKETHROWING ABIRTHDAY PARTY... 
 obj_papyrus7_271,  without traps and fire? 
 obj_papyrus7_273, EXACTLY!!IT'S POINTLESS!!! 
 obj_papyrus7_274, \E3MAYBE YOU WERERIGHT TO BE LAZYABOUT PUZZLES. 
 obj_papyrus7_276,  me? right about something? really? 
 obj_papyrus7_278, ... 
 obj_papyrus7_279, YEAH!!WHAT AM I SAYING! 
 obj_papyrus7_280, YOU'RE STILLCOMPLETELY WRONG! 
 obj_papyrus7_281, I JUST HAVE THEWRONG AUDIENCE! 
 obj_papyrus7_282, THINK ABOUT HOWMUCH FUN UNDYNEWOULD HAVE HERE! 
 obj_papyrus7_283, FLAMES, VIOLENCE.IT'S RIGHT UP HERALLEY! 
 obj_papyrus7_284, SO I WON'T WASTETHIS PUZZLE ONYOU. 
 obj_papyrus7_285, I JUST HAVE TOAPPRECIATE... 
 obj_papyrus7_286, THE FRIEND IALREADY HAVE!!! 
 obj_papyrus7_316, PHEW! 
 obj_papyrus7_333, WHAT ARE YOULOOKING AT!? 
 obj_papyrus7_334, THIS WAS ANOTHERDECISIVE VICTORYFOR PAPYRUS!! 
 obj_papyrus7_335, NYEH!! 
 obj_papyrus7_336, HEH!! 
 obj_papyrus7_337, ... 
 obj_papyrus7_338, \E3HEH??? 
 obj_papyrus7_341, A VALUABLE LIFELESSON!!! 
 obj_papyrus7_342, NYEH HEH HEH!!! 
 obj_papyrus8_184, HUMAN. 
 obj_papyrus8_185, ALLOW ME TO TELLYOU ABOUT SOMECOMPLEX FEELINGS. 
 obj_papyrus8_188, SOMEHOW, I FEEL LIKEYOU'RE AN OLD FRIEND... 
 obj_papyrus8_189, EVEN THOUGH I'VENEVER ACTUALLY METYOU BEFORE!! 
 obj_papyrus8_190, I CAN'T EXPLAINWHY I FEEL THISWAY... 
 obj_papyrus8_191, DID I MEET YOUONLINE??? 
 obj_papyrus8_192, I HAVE MANY  + '' + SOCIALMEDIA CONNECTIONS. + '' +  
 obj_papyrus8_193, IT'S HARD TO KEEPTRACK OF THEMALL. 
 obj_papyrus8_194, JUST A DOZEN MORE,AND... 
 obj_papyrus8_195, I'LL FINALLY REACHDOUBLE DIGITS!!! 
 obj_papyrus8_196, ... HEY, WAIT ASECOND! 
 obj_papyrus8_197, YOU CAN'T BE MYFRIEND!!!YOU'RE HUMAN! 
 obj_papyrus8_198, I CAN'T BELIEVE YOUALMOST TRICKED ME INTONOT DEFEATING YOU!!! 
 obj_papyrus8_199, WHOOPSIE DOOPSIE! 
 obj_papyrus8_202, FEELINGS LIKE... 
 obj_papyrus8_203, THE JOY OF FINDINGANOTHER PASTALOVER. 
 obj_papyrus8_204, THE ADMIRATION FORANOTHER'S PUZZLE-SOLVING SKILLS. 
 obj_papyrus8_205, THE DESIRE TO HAVEA COOL, SMART PERSONTHINK YOU ARE COOL. 
 obj_papyrus8_206, THESE FEELINGS... 
 obj_papyrus8_207, THEY MUST BE WHATYOU ARE FEELINGRIGHT NOW!!! 
 obj_papyrus8_208, I CAN HARDLY IMAGINEWHAT IT MUST BE LIKETO FEEL THAT WAY. 
 obj_papyrus8_209, AFTER ALL, I AMVERY GREAT. 
 obj_papyrus8_210, I DON'T EVER WONDERWHAT HAVING LOTSOF FRIENDS IS LIKE. 
 obj_papyrus8_211, I PITY YOU...LONELY HUMAN... 
 obj_papyrus8_212, WORRY NOT!!!YOU SHALL BELONELY NO LONGER! 
 obj_papyrus8_213, I, THE GREATPAPYRUS, WILL BEYOUR... 
 obj_papyrus8_214,  ... 
 obj_papyrus8_215, NO... 
 obj_papyrus8_216, NO, THIS IS ALLWRONG! 
 obj_papyrus8_217, I CAN'T BE YOURFRIEND!!! 
 obj_papyrus8_218, YOU ARE A HUMAN! 
 obj_papyrus8_219, I MUST CAPTUREYOU!!! 
 obj_papyrus8_220, THEN, I CAN FULFILLMY LIFELONG DREAM!!! 
 obj_papyrus8_221, POWERFUL!POPULAR!PRESTIGIOUS!!! 
 obj_papyrus8_222, THAT'S PAPYRUS!!! 
 obj_papyrus8_223, THE NEWEST MEMBER... 
 obj_papyrus8_224, OF THE ROYAL GUARD! 
 obj_papyrus8_227, OH...WHERE COULD THATHUMAN HAVE GONE. 
 obj_papyrus8_228, ... WAIT...IT'S RIGHT INFRONT OF ME!!! 
 obj_papyrus8_229, HELLO!I WAS WORRIED THATYOU HAD GOTTEN LOST! 
 obj_papyrus8_230, IT SURE IS A RELIEFTO KNOW THATYOU'RE RIGHT HERE... 
 obj_papyrus8_231, ... WAIT A SECOND!!! 
 obj_papyrus8_232, YOU'RE NOT SUPPOSEDTO ESCAPE!!! 
 obj_papyrus8_233, GET BACK THERE!!! 
 obj_papyrus8_237, I SUPPOSE THIS PROVESWHAT I SAID. 
 obj_papyrus8_238, WE REALLY ARE BOUNDTOGETHER. 
 obj_papyrus8_239, TWO BONES IN THESKELETAL ANATOMY OFFATE!!! 
 obj_papyrus8_240, THAT'S HOW YOU APPEARHERE NOW... 
 obj_papyrus8_241, EVEN THOUGH IT'S VERYIMPOSSIBLE FOR YOUTO ESCAPE. 
 obj_papyrus8_242, AMAZING!!! 
 obj_papyrus8_243, I FEEL A SINCERE... 
 obj_papyrus8_244, WAAAAAIT A SECOND!! 
 obj_papyrus8_245, I STILL HAVE TOCAPTURE YOU!!! 
 obj_papyrus8_246, WHOOPSIE-DOOPSIE!! 
 obj_papyrus8_252, BACK AGAIN, EH? 
 obj_papyrus8_253, I SUPPOSE IT'S MYFAULT... 
 obj_papyrus8_254, I TOLD YOU BEFORETHAT I WOULD MAKEYOU SPAGHETTI. 
 obj_papyrus8_255, IT'S ONLY NATURALTHAT YOU WOULDWANT TO SEE ME... 
 obj_papyrus8_256, IN THE DIRE HOPETHAT I WOULD MAKEYOU SOME. 
 obj_papyrus8_257, WELL... I UNDERSTAND. 
 obj_papyrus8_258, PAPYRUS IS HUNGRY,TOO! 
 obj_papyrus8_259, HUNGRY FOR JUSTICE! 
